1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

1716384172,52.50,3.73,0,2,0

